CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
CUST00288,52,Male,Month-to-month,30.02,2006.26,Yes,Fiber optic,,Yes,Bank transfer,No
CUST00289,24,Male,Month-to-month,113.22,3523.08,No,Fiber optic,31.0,Yes,Electronic check,No
CUST00290,33,Female,Month-to-month,57.45,2664.97,No,Fiber optic,47.0,Yes,Mailed check,No
CUST00291,43,Male,One year,,704.63,No,DSL,27.0,No,Bank transfer,No
CUST00292,65,Female,Month-to-month,58.73,2916.4,No,Fiber optic,51.0,No,Electronic check,No
CUST00293,69,Female,Two year,80.02,1562.76,Yes,Fiber optic,20.0,Yes,Mailed check,No
CUST00294,66,Female,Month-to-month,71.37,1060.91,Yes,Fiber optic,13.0,Yes,Mailed check,No
CUST00295,19,Female,Month-to-month,89.45,5559.34,No,DSL,63.0,No,Electronic check,No
CUST00296,18,Male,One year,25.55,1077.32,No,DSL,44.0,No,Electronic check,No
CUST00297,65,Male,Two year,48.45,1168.45,Yes,DSL,24.0,Yes,Bank transfer,Yes
CUST00298,29,Male,Two year,,425.63,No,DSL,3.0,No,Electronic check,No
CUST00299,22,Male,Month-to-month,27.99,227.42,Yes,Fiber optic,10.0,No,Electronic check,No
CUST00300,54,Male,One year,105.55,6829.32,Yes,Fiber optic,65.0,Yes,Credit card,No
CUST00301,49,Female,One year,29.19,1463.89,No,Fiber optic,49.0,Yes,Electronic check,Yes
CUST00302,26,Male,Month-to-month,103.45,6030.85,No,DSL,58.0,No,Mailed check,Yes
CUST00303,58,Male,Month-to-month,56.08,77.43,No,DSL,2.0,Yes,Bank transfer,No
CUST00304,52,Male,Month-to-month,81.22,5318.82,Yes,Fiber optic,66.0,Yes,Bank transfer,No
CUST00305,36,Female,Month-to-month,,1116.39,Yes,Fiber optic,31.0,No,Bank transfer,No
CUST00306,65,Female,Two year,26.62,1794.97,No,Fiber optic,68.0,Yes,Mailed check,No
CUST00307,33,Male,Month-to-month,41.59,1553.2,No,Fiber optic,37.0,Yes,Electronic check,Yes
CUST00308,20,Female,Two year,32.79,778.49,No,Fiber optic,24.0,No,Mailed check,Yes
CUST00309,37,Male,One year,51.24,2272.13,Yes,Fiber optic,44.0,Yes,Credit card,No
CUST00310,41,Male,One year,71.44,2951.78,No,No,41.0,Yes,Bank transfer,Yes
CUST00311,50,Female,One year,78.88,3925.49,Yes,No,51.0,Yes,Electronic check,No
CUST00312,41,Female,Month-to-month,98.99,,No,No,42.0,Yes,Electronic check,No
CUST00313,69,Male,Month-to-month,85.62,3441.48,Yes,Fiber optic,40.0,No,Bank transfer,No
CUST00314,28,Male,Month-to-month,,3922.77,No,Fiber optic,48.0,No,Credit card,No
CUST00315,66,Female,One year,61.18,228.12,No,DSL,4.0,Yes,Credit card,No
CUST00316,25,Male,Month-to-month,67.38,3950.57,No,Fiber optic,60.0,Yes,Electronic check,No
CUST00317,53,Female,One year,61.45,,No,DSL,39.0,No,Mailed check,No
CUST00318,55,Male,Month-to-month,104.22,563.88,Yes,DSL,5.0,Yes,Bank transfer,No
CUST00319,57,Female,Month-to-month,43.0,263.27,No,Fiber optic,,Yes,Mailed check,No
CUST00320,37,Male,Month-to-month,20.57,264.75,Yes,Fiber optic,14.0,No,Electronic check,No
CUST00321,52,Male,Two year,85.13,5989.12,No,Fiber optic,70.0,Yes,Bank transfer,No
CUST00322,65,Female,One year,40.25,460.25,No,DSL,12.0,Yes,Credit card,No
CUST00323,42,Male,Month-to-month,109.01,6802.42,No,Fiber optic,62.0,No,Credit card,No
CUST00324,52,Male,One year,105.9,2949.14,Yes,No,27.0,No,Credit card,No
CUST00325,42,Female,Month-to-month,27.67,1469.8,No,Fiber optic,54.0,Yes,Electronic check,No
CUST00326,46,Male,Two year,30.64,406.7,No,Fiber optic,12.0,No,Credit card,No
CUST00327,35,Male,One year,69.52,523.4,No,Fiber optic,8.0,Yes,Bank transfer,No
CUST00328,63,Male,Month-to-month,80.92,1346.09,Yes,No,,Yes,Bank transfer,No
CUST00329,35,Female,One year,47.49,,No,DSL,52.0,No,Bank transfer,No
CUST00330,19,Female,Month-to-month,91.68,2456.07,Yes,DSL,26.0,Yes,Bank transfer,No
CUST00331,52,Female,Two year,79.49,622.04,No,DSL,8.0,Yes,Credit card,No
CUST00332,33,Male,Month-to-month,52.48,2316.71,No,Fiber optic,45.0,Yes,Bank transfer,No
CUST00333,58,Male,One year,22.54,411.54,No,DSL,19.0,Yes,Electronic check,Yes
CUST00334,53,Male,Month-to-month,95.02,1604.19,No,Fiber optic,17.0,Yes,Bank transfer,No
CUST00335,50,Male,One year,,2708.02,No,DSL,65.0,No,Credit card,Yes
CUST00336,21,Female,One year,103.45,2983.61,Yes,DSL,29.0,Yes,Credit card,Yes
CUST00337,50,Male,One year,62.03,880.69,No,DSL,14.0,Yes,Mailed check,No
CUST00338,31,Male,One year,77.71,1334.23,No,No,17.0,Yes,Bank transfer,No
CUST00339,38,Male,Two year,107.29,1373.4,No,Fiber optic,13.0,Yes,Credit card,No
CUST00340,65,Female,Month-to-month,106.36,6717.1,No,DSL,63.0,Yes,Mailed check,No
CUST00341,37,Male,Month-to-month,57.15,1856.64,No,DSL,33.0,Yes,Electronic check,Yes
CUST00342,25,Male,Month-to-month,,1285.8,No,Fiber optic,29.0,Yes,Bank transfer,No
CUST00343,24,Male,Two year,97.51,3622.83,No,Fiber optic,37.0,Yes,Credit card,Yes
CUST00344,20,Male,Month-to-month,,2942.88,Yes,Fiber optic,46.0,No,Credit card,No
CUST00345,34,Male,One year,39.2,931.03,No,No,24.0,Yes,Bank transfer,No
CUST00346,50,Female,One year,110.44,1510.13,Yes,Fiber optic,14.0,Yes,Mailed check,No
CUST00347,65,Male,Month-to-month,39.81,240.85,No,No,5.0,Yes,Bank transfer,No
CUST00348,29,Male,Month-to-month,22.58,1213.23,No,DSL,53.0,Yes,Electronic check,Yes
CUST00349,68,Male,Month-to-month,22.03,530.24,No,Fiber optic,30.0,Yes,Electronic check,Yes
CUST00350,39,Male,Month-to-month,82.23,5030.08,Yes,Fiber optic,,Yes,Bank transfer,No
CUST00351,39,Male,Month-to-month,86.17,2449.65,No,DSL,28.0,Yes,Mailed check,No
CUST00352,63,Male,Month-to-month,51.1,1309.55,No,DSL,26.0,Yes,Electronic check,No
CUST00353,47,Male,Two year,52.0,966.28,Yes,Fiber optic,18.0,Yes,Bank transfer,Yes
CUST00354,55,Male,Two year,53.95,1963.28,No,DSL,36.0,Yes,Mailed check,No
CUST00355,55,Male,Month-to-month,88.02,728.92,Yes,Fiber optic,8.0,Yes,Mailed check,No
CUST00356,62,Male,Month-to-month,25.81,421.05,Yes,Fiber optic,18.0,No,Credit card,No
CUST00357,68,Female,Month-to-month,112.91,6552.34,Yes,DSL,58.0,No,Electronic check,No
CUST00358,25,Female,One year,42.25,,No,DSL,32.0,No,Bank transfer,No
CUST00359,44,Female,Two year,119.97,5940.13,No,No,49.0,Yes,Electronic check,No
CUST00360,44,Female,Month-to-month,37.15,1788.33,Yes,DSL,48.0,Yes,Mailed check,No
CUST00361,51,Male,Month-to-month,97.15,,No,DSL,71.0,Yes,Credit card,No
CUST00362,38,Female,One year,42.34,2706.59,No,DSL,65.0,Yes,Electronic check,Yes
CUST00363,47,Female,One year,28.08,930.0,No,No,33.0,Yes,Bank transfer,Yes
CUST00364,50,Male,Month-to-month,107.49,5417.85,No,Fiber optic,50.0,Yes,Electronic check,Yes
CUST00365,45,Female,One year,105.88,389.31,No,Fiber optic,4.0,Yes,Mailed check,No
CUST00366,64,Female,Month-to-month,60.36,2153.56,No,DSL,36.0,Yes,Credit card,No
CUST00367,50,Male,Month-to-month,90.24,2478.52,No,Fiber optic,,Yes,Electronic check,No
CUST00368,22,Male,One year,75.71,159.36,No,DSL,3.0,Yes,Mailed check,Yes
CUST00369,65,Male,Two year,105.3,588.76,Yes,Fiber optic,6.0,Yes,Mailed check,No
CUST00370,36,Female,Month-to-month,51.51,2346.07,No,DSL,45.0,Yes,Credit card,No
CUST00371,21,Female,Two year,72.37,1652.2,No,Fiber optic,23.0,Yes,Mailed check,Yes
CUST00372,52,Male,Month-to-month,68.54,436.91,Yes,Fiber optic,7.0,Yes,Electronic check,No
CUST00373,66,Male,One year,55.39,3487.74,No,DSL,61.0,Yes,Bank transfer,No
CUST00374,34,Female,Month-to-month,109.15,7059.66,No,No,65.0,Yes,Credit card,No
CUST00375,61,Male,Two year,36.59,250.77,No,DSL,6.0,Yes,Mailed check,Yes
CUST00376,45,Female,Two year,34.95,855.45,No,DSL,24.0,Yes,Electronic check,Yes
CUST00377,47,Male,Month-to-month,77.69,2886.94,No,Fiber optic,37.0,No,Credit card,Yes
CUST00378,46,Male,Two year,85.75,3767.21,No,DSL,45.0,No,Mailed check,No
CUST00379,63,Female,Two year,39.46,2075.97,Yes,DSL,51.0,No,Electronic check,No
CUST00380,23,Male,One year,,2674.12,Yes,Fiber optic,45.0,Yes,Mailed check,No
CUST00381,52,Male,Month-to-month,114.66,7269.53,Yes,DSL,63.0,Yes,Electronic check,No
CUST00382,58,Male,Two year,44.66,1352.07,Yes,No,29.0,Yes,Mailed check,No
CUST00383,54,Female,Two year,86.84,2256.68,No,DSL,25.0,No,Credit card,No
CUST00384,41,Male,Month-to-month,94.01,890.18,No,DSL,10.0,No,Credit card,No
CUST00385,46,Male,Two year,64.81,2232.41,No,Fiber optic,35.0,No,Credit card,No
CUST00386,66,Male,Month-to-month,113.75,6227.15,No,DSL,55.0,Yes,Mailed check,No
CUST00387,63,Male,Month-to-month,93.67,2298.44,No,No,25.0,Yes,Mailed check,No
CUST00388,48,Male,One year,65.79,3026.63,No,DSL,45.0,Yes,Credit card,No
CUST00389,52,Male,One year,76.93,873.0,No,DSL,12.0,No,Credit card,Yes
CUST00390,50,Female,One year,,338.08,Yes,DSL,,Yes,Bank transfer,No
CUST00391,69,Female,Month-to-month,79.22,5226.17,Yes,DSL,67.0,Yes,Electronic check,No
CUST00392,38,Male,Two year,107.87,1870.39,No,Fiber optic,17.0,Yes,Bank transfer,No
CUST00393,49,Female,Month-to-month,55.69,3613.47,No,DSL,65.0,No,Electronic check,No
CUST00394,40,Female,Month-to-month,49.99,2693.64,No,Fiber optic,53.0,Yes,Mailed check,No
CUST00395,50,Male,Month-to-month,41.38,2393.71,No,DSL,57.0,No,Electronic check,No
CUST00396,20,Female,One year,23.78,583.77,No,DSL,28.0,Yes,Electronic check,No
CUST00397,35,Female,Two year,24.3,398.05,Yes,DSL,16.0,Yes,Mailed check,No
CUST00398,42,Female,One year,107.01,,No,Fiber optic,21.0,Yes,Mailed check,Yes
CUST00399,59,Female,Two year,87.84,3696.34,Yes,DSL,,No,Mailed check,No
CUST00400,48,Female,Month-to-month,86.05,4617.4,No,DSL,54.0,No,Credit card,No
CUST00401,20,Female,One year,81.46,2698.4,No,Fiber optic,32.0,Yes,Credit card,No
CUST00402,57,Female,Month-to-month,104.92,4120.13,Yes,DSL,,Yes,Electronic check,No
CUST00403,63,Female,Month-to-month,68.03,4749.86,No,DSL,70.0,Yes,Mailed check,No
CUST00404,41,Male,Month-to-month,107.04,4072.47,No,DSL,38.0,Yes,Credit card,No
CUST00405,67,Male,One year,55.94,2906.51,No,DSL,54.0,Yes,Mailed check,No
CUST00406,49,Female,One year,112.67,6677.99,Yes,Fiber optic,60.0,Yes,Electronic check,No
CUST00407,64,Female,One year,89.87,4243.2,No,DSL,47.0,Yes,Credit card,No
CUST00408,39,Male,Month-to-month,45.72,547.02,Yes,Fiber optic,12.0,Yes,Credit card,No
CUST00409,40,Female,Month-to-month,76.41,4070.79,No,Fiber optic,53.0,No,Bank transfer,No
CUST00410,19,Female,One year,73.3,2379.0,No,No,33.0,No,Electronic check,No
CUST00411,44,Male,Month-to-month,33.79,961.25,Yes,DSL,28.0,Yes,Credit card,No
CUST00412,59,Male,Two year,79.12,110.89,No,Fiber optic,3.0,Yes,Electronic check,No
CUST00413,19,Male,One year,51.48,1308.02,Yes,DSL,26.0,No,Electronic check,No
CUST00414,43,Female,Month-to-month,25.23,1385.75,No,Fiber optic,54.0,Yes,Mailed check,No
CUST00415,34,Female,Two year,114.87,4679.63,Yes,Fiber optic,40.0,Yes,Electronic check,No
CUST00416,57,Male,One year,84.15,5548.05,No,DSL,66.0,No,Bank transfer,Yes
CUST00417,50,Male,Month-to-month,107.69,7352.41,Yes,Fiber optic,68.0,No,Credit card,No
CUST00418,26,Female,One year,87.61,4084.2,No,Fiber optic,47.0,No,Electronic check,Yes
CUST00419,60,Male,Month-to-month,55.7,133.58,No,DSL,2.0,Yes,Electronic check,No
CUST00420,65,Female,Two year,71.27,2968.64,No,DSL,42.0,Yes,Mailed check,No
CUST00421,56,Female,Two year,87.57,3075.12,No,DSL,34.0,Yes,Mailed check,No
CUST00422,46,Male,Two year,116.03,2420.19,No,DSL,21.0,Yes,Bank transfer,No
CUST00423,59,Male,One year,45.37,1987.79,No,DSL,44.0,Yes,Electronic check,No
CUST00424,43,Female,Month-to-month,107.5,253.71,No,Fiber optic,2.0,Yes,Electronic check,No
CUST00425,52,Male,One year,112.41,6657.31,No,DSL,59.0,Yes,Electronic check,No
CUST00426,67,Male,Month-to-month,87.04,1374.37,No,DSL,16.0,Yes,Electronic check,No
CUST00427,42,Male,One year,113.13,2283.09,No,Fiber optic,20.0,No,Credit card,No
CUST00428,41,Male,One year,59.79,1501.8,No,Fiber optic,26.0,Yes,Electronic check,No
CUST00429,30,Female,Month-to-month,115.3,1856.12,No,No,16.0,Yes,Electronic check,No
CUST00430,24,Female,Month-to-month,90.28,6347.06,Yes,Fiber optic,70.0,Yes,Credit card,No
CUST00431,53,Female,Two year,24.2,535.47,No,Fiber optic,23.0,Yes,Mailed check,No
CUST00432,62,Female,Two year,110.69,4630.48,No,DSL,42.0,Yes,Bank transfer,No
CUST00433,37,Male,Month-to-month,68.45,2501.17,No,Fiber optic,37.0,No,Electronic check,Yes
CUST00434,18,Male,Month-to-month,66.03,324.39,No,Fiber optic,6.0,Yes,Credit card,No
CUST00435,25,Female,Month-to-month,76.65,2856.81,No,Fiber optic,37.0,Yes,Electronic check,No
CUST00436,63,Female,Two year,34.94,744.92,Yes,DSL,,Yes,Mailed check,No
CUST00437,33,Male,Month-to-month,66.92,429.34,No,Fiber optic,6.0,Yes,Credit card,No
CUST00438,31,Female,One year,103.11,3290.4,No,Fiber optic,32.0,Yes,Credit card,No
CUST00439,29,Female,Month-to-month,21.55,397.09,No,DSL,17.0,No,Credit card,No
CUST00440,68,Male,One year,47.29,1711.34,No,Fiber optic,38.0,No,Electronic check,Yes
CUST00441,40,Female,Month-to-month,20.25,286.95,Yes,DSL,,No,Mailed check,No
CUST00442,32,Male,One year,,2235.99,Yes,Fiber optic,37.0,Yes,Bank transfer,No
CUST00443,45,Male,Month-to-month,92.83,2194.94,No,Fiber optic,23.0,No,Credit card,No
CUST00444,51,Female,One year,99.88,4914.28,No,DSL,49.0,Yes,Electronic check,No
CUST00445,19,Male,Month-to-month,114.52,6972.54,No,Fiber optic,61.0,No,Bank transfer,No
CUST00446,49,Female,One year,80.85,3937.77,No,Fiber optic,,Yes,Credit card,Yes
CUST00447,40,Male,Two year,45.46,2802.87,No,DSL,61.0,No,Electronic check,No
CUST00448,39,Female,Month-to-month,112.41,3567.66,No,DSL,32.0,Yes,Bank transfer,Yes
CUST00449,68,Female,Two year,97.53,6181.17,No,Fiber optic,63.0,No,Bank transfer,No
CUST00450,42,Female,One year,77.44,,No,Fiber optic,7.0,Yes,Credit card,No
CUST00451,39,Male,Month-to-month,89.56,2034.97,No,Fiber optic,22.0,Yes,Electronic check,No
CUST00452,39,Male,Month-to-month,112.43,627.35,No,Fiber optic,6.0,Yes,Bank transfer,No
CUST00453,66,Female,Month-to-month,91.24,5559.24,Yes,No,61.0,Yes,Mailed check,Yes
CUST00454,69,Male,One year,56.84,749.81,No,Fiber optic,14.0,Yes,Mailed check,No
CUST00455,59,Female,One year,91.3,1542.21,No,DSL,16.0,Yes,Bank transfer,No
CUST00456,23,Female,Month-to-month,24.03,73.13,No,Fiber optic,3.0,Yes,Credit card,Yes
CUST00457,32,Male,One year,58.64,477.39,Yes,Fiber optic,9.0,Yes,Credit card,No
CUST00458,60,Female,Two year,60.63,,Yes,Fiber optic,47.0,Yes,Credit card,No
CUST00459,54,Male,Two year,36.68,1566.26,No,DSL,42.0,Yes,Bank transfer,No
CUST00460,50,Female,One year,,846.09,No,Fiber optic,42.0,Yes,Credit card,No
CUST00461,25,Male,Two year,33.34,757.91,No,Fiber optic,23.0,Yes,Credit card,No
CUST00462,61,Female,One year,85.46,,No,Fiber optic,3.0,Yes,Mailed check,No
CUST00463,61,Female,Month-to-month,100.23,92.25,Yes,DSL,1.0,No,Electronic check,Yes
CUST00464,22,Male,Two year,118.82,7966.0,No,Fiber optic,67.0,No,Mailed check,No
CUST00465,56,Female,Month-to-month,54.64,3874.52,No,Fiber optic,71.0,No,Bank transfer,No
CUST00466,21,Female,Month-to-month,79.94,226.51,No,Fiber optic,3.0,Yes,Mailed check,No
CUST00467,23,Male,Month-to-month,113.71,5580.07,No,DSL,49.0,No,Electronic check,No
CUST00468,62,Female,Two year,36.7,,Yes,Fiber optic,67.0,Yes,Mailed check,No
CUST00469,49,Male,Two year,91.76,5110.49,No,No,55.0,Yes,Credit card,No
CUST00470,69,Female,Month-to-month,95.5,365.11,No,No,4.0,No,Electronic check,No
CUST00471,47,Male,Month-to-month,28.9,932.15,Yes,No,,No,Bank transfer,No
CUST00472,64,Female,Month-to-month,106.12,7037.72,No,DSL,66.0,No,Mailed check,Yes
CUST00473,52,Female,One year,101.31,6464.89,No,Fiber optic,64.0,Yes,Mailed check,No
CUST00474,57,Female,Month-to-month,23.34,721.95,No,DSL,31.0,Yes,Credit card,No
CUST00475,69,Male,One year,29.11,1860.81,No,DSL,63.0,Yes,Electronic check,No
CUST00476,33,Male,Month-to-month,24.91,1607.54,Yes,DSL,66.0,Yes,Credit card,No
CUST00477,30,Male,Month-to-month,53.47,1645.54,No,Fiber optic,31.0,No,Mailed check,Yes
CUST00478,67,Male,Month-to-month,70.93,3323.83,No,Fiber optic,47.0,Yes,Mailed check,Yes
CUST00479,59,Female,Month-to-month,73.23,1597.58,No,Fiber optic,22.0,Yes,Electronic check,No
CUST00480,47,Female,Two year,46.77,2135.97,No,Fiber optic,46.0,Yes,Mailed check,No
CUST00481,36,Male,Month-to-month,111.16,6469.39,Yes,DSL,58.0,Yes,Electronic check,No
CUST00482,34,Male,Month-to-month,56.83,3467.95,No,Fiber optic,61.0,No,Bank transfer,No
CUST00483,36,Male,Month-to-month,24.56,1161.73,No,DSL,46.0,Yes,Mailed check,No
CUST00484,45,Female,Month-to-month,75.03,176.03,No,Fiber optic,1.0,Yes,Electronic check,Yes
CUST00485,43,Male,Month-to-month,73.11,1801.0,No,Fiber optic,25.0,Yes,Electronic check,No
CUST00486,54,Male,Month-to-month,60.82,3720.9,Yes,Fiber optic,,Yes,Credit card,No
CUST00487,43,Female,One year,47.38,688.75,No,No,14.0,No,Mailed check,Yes
CUST00488,40,Female,One year,33.13,1545.45,No,DSL,45.0,Yes,Credit card,No
CUST00489,26,Male,Month-to-month,101.92,3996.6,No,DSL,39.0,Yes,Electronic check,No
CUST00490,29,Female,Month-to-month,119.61,7839.62,Yes,Fiber optic,66.0,Yes,Bank transfer,No
CUST00491,18,Male,Two year,52.95,1661.28,Yes,Fiber optic,32.0,No,Bank transfer,No
CUST00492,18,Female,Month-to-month,,3380.6,No,Fiber optic,58.0,Yes,Mailed check,No
CUST00493,64,Male,Month-to-month,81.8,4546.26,Yes,DSL,56.0,No,Bank transfer,No
CUST00494,51,Male,Month-to-month,91.84,477.22,No,Fiber optic,6.0,Yes,Mailed check,No
CUST00495,49,Male,Month-to-month,59.2,3926.08,No,DSL,67.0,No,Mailed check,No
CUST00496,65,Male,One year,110.49,5484.45,No,DSL,50.0,Yes,Electronic check,No
CUST00497,42,Female,Month-to-month,76.0,2837.53,Yes,DSL,38.0,Yes,Electronic check,No
CUST00498,57,Female,One year,65.04,321.46,No,No,,Yes,Electronic check,No
CUST00499,62,Female,Month-to-month,84.67,439.11,No,DSL,5.0,Yes,Credit card,No
CUST00500,18,Female,Month-to-month,115.28,2772.5,No,Fiber optic,24.0,Yes,Electronic check,Yes
CUST00501,33,Male,One year,99.46,5416.82,No,DSL,54.0,Yes,Mailed check,No
CUST00502,56,Male,Month-to-month,24.0,,No,Fiber optic,34.0,Yes,Electronic check,No
CUST00503,22,Female,One year,53.23,2095.3,No,No,39.0,Yes,Credit card,Yes
CUST00504,39,Female,Month-to-month,67.05,,Yes,DSL,48.0,Yes,Electronic check,Yes
CUST00505,46,Female,One year,,2495.95,No,Fiber optic,49.0,No,Bank transfer,No
CUST00506,20,Female,Month-to-month,90.02,3015.36,No,No,34.0,Yes,Mailed check,No
CUST00507,29,Female,Two year,102.63,763.87,No,Fiber optic,7.0,No,Bank transfer,No
CUST00508,43,Male,Month-to-month,93.13,1720.84,No,DSL,18.0,Yes,Bank transfer,No
CUST00509,33,Male,Two year,118.93,8364.91,Yes,Fiber optic,70.0,Yes,Credit card,No
CUST00510,68,Male,Month-to-month,47.25,1612.78,No,Fiber optic,34.0,Yes,Bank transfer,Yes
CUST00511,54,Female,One year,107.5,5443.52,No,No,,Yes,Electronic check,No
CUST00512,39,Female,Month-to-month,96.66,6548.85,No,Fiber optic,68.0,Yes,Mailed check,No
CUST00513,46,Female,Two year,56.22,844.83,No,Fiber optic,14.0,No,Bank transfer,No
CUST00514,31,Female,Month-to-month,93.41,6415.75,No,Fiber optic,69.0,Yes,Bank transfer,No
CUST00515,45,Male,Month-to-month,30.41,252.59,No,Fiber optic,8.0,No,Mailed check,Yes
CUST00516,22,Male,Month-to-month,98.93,1445.41,No,DSL,15.0,Yes,Electronic check,No
CUST00517,64,Female,Month-to-month,73.23,4311.01,No,Fiber optic,,Yes,Bank transfer,No
CUST00518,66,Male,Month-to-month,49.23,487.5,No,Fiber optic,11.0,No,Mailed check,Yes
CUST00519,47,Male,Two year,85.58,1707.87,No,Fiber optic,20.0,No,Electronic check,No
CUST00520,63,Female,Two year,,4604.92,No,Fiber optic,55.0,Yes,Electronic check,No
CUST00521,69,Female,Month-to-month,40.95,1388.87,Yes,DSL,36.0,Yes,Electronic check,No
CUST00522,22,Female,Two year,23.04,355.3,Yes,DSL,14.0,Yes,Credit card,No
CUST00523,29,Female,One year,63.36,3705.35,No,DSL,58.0,Yes,Electronic check,No
CUST00524,33,Female,Month-to-month,76.95,2926.91,No,DSL,38.0,Yes,Electronic check,No
CUST00525,43,Female,One year,107.66,51.45,No,Fiber optic,,No,Mailed check,Yes
CUST00526,43,Male,One year,112.82,7277.78,Yes,No,65.0,Yes,Credit card,Yes
CUST00527,65,Male,Two year,72.88,189.41,No,Fiber optic,1.0,Yes,Electronic check,Yes
CUST00528,38,Female,Month-to-month,95.38,5591.7,No,DSL,60.0,Yes,Bank transfer,No
CUST00529,56,Male,One year,63.93,1543.72,No,DSL,25.0,Yes,Credit card,No
CUST00530,53,Female,Month-to-month,94.61,1053.58,No,Fiber optic,10.0,No,Mailed check,Yes
CUST00531,50,Female,Month-to-month,40.48,2147.13,No,DSL,50.0,Yes,Credit card,No
CUST00532,47,Female,Month-to-month,57.11,770.28,No,Fiber optic,12.0,Yes,Bank transfer,Yes
CUST00533,54,Female,Two year,83.42,2696.03,No,DSL,32.0,Yes,Credit card,Yes
CUST00534,40,Male,Two year,21.82,688.24,No,DSL,33.0,Yes,Bank transfer,No
CUST00535,27,Female,One year,92.25,2314.37,No,Fiber optic,26.0,Yes,Electronic check,Yes
CUST00536,22,Male,One year,103.55,4369.41,No,Fiber optic,42.0,No,Electronic check,No
CUST00537,53,Female,Month-to-month,59.91,2957.35,No,DSL,50.0,Yes,Credit card,No
CUST00538,51,Female,Month-to-month,64.79,4024.77,No,No,61.0,No,Credit card,No
CUST00539,69,Female,Month-to-month,105.13,4217.66,Yes,DSL,41.0,Yes,Mailed check,Yes
CUST00540,48,Male,Month-to-month,,5571.51,Yes,DSL,57.0,No,Mailed check,Yes
CUST00541,27,Female,One year,48.81,144.06,Yes,Fiber optic,2.0,Yes,Bank transfer,No
CUST00542,36,Female,One year,52.4,3718.63,No,Fiber optic,70.0,Yes,Electronic check,Yes
CUST00543,49,Female,Month-to-month,87.89,2766.27,Yes,DSL,31.0,Yes,Credit card,Yes
CUST00544,18,Male,Month-to-month,76.32,1772.38,No,Fiber optic,23.0,Yes,Electronic check,No
CUST00545,22,Male,Month-to-month,36.22,1962.27,No,DSL,54.0,Yes,Credit card,No
CUST00546,62,Male,Month-to-month,50.99,1473.12,No,No,28.0,No,Bank transfer,Yes
CUST00547,21,Female,Two year,110.0,2107.03,No,Fiber optic,19.0,Yes,Electronic check,No
